gene,corr_H,corr_S,corr_M,corr_R
CEP68,0.03675256422809339,-0.06513840882796415,0.09891078154910092,-0.13439127762585817
MAP4K3,0.05623594762701544,-0.013921529332497368,-0.02736273441475544,-0.07861212436208224
ZBTB32,-0.10745318702189383,-0.02990422499711412,-0.13226994858633037,0.09430863142091245
TYROBP,-0.027922751779015768,-0.11244432977074427,-0.015447585236359845,-0.04831844837110765
LDAF1,0.044537606103297656,0.09851345168613153,-0.15986060430516075,-0.00932538012204904
GABRA3,0.0,0.0,0.0,0.0
BRCA1,0.16128756241554978,0.02990813065161133,0.02620833859048091,-0.09594220493948366
ERCC1,0.0958523808341294,0.21600253599047597,-0.07199426560480293,0.058705021805025334
CD22,-0.09155467588243352,0.09152229473328025,-0.19558042519648947,0.0074242063725133275
SEMA3B,0.0,0.0,0.0,0.0
MBTPS2,0.17522545753180374,0.03454013240618893,0.05618231213153721,-0.23026525763087033
PRICKLE3,0.0,0.0,0.0,0.0
LTF,0.0,0.0,0.0,0.0
EXTL3,0.1787708277684487,-0.09139480425412883,0.11274861802756662,-0.0735237488690689
NR1H4,0.0,0.0,0.0,0.0
ELOVL5,0.13171401004415031,0.013787967351294561,-0.09591956384085519,0.06126102418934044
ALOX5,0.0,0.0,0.0,0.0
KDM5D,0.0,0.0,0.0,0.0
CALCOCO1,0.18578112289676968,0.03140417752932262,0.20604389836914488,-0.0014711741519460556
UBR7,0.24622888169458565,-0.06815072791035406,0.17191970798469983,-0.1366139844088689
MAP4K5,0.18227147002964778,-0.05477599104806391,0.11523145291278274,-0.10215081799025222
EHD3,0.0,0.0,0.0,0.0
PSMC4,0.34106753387064326,0.13434322464005619,0.029071218704409364,-0.015609715273838086
MAN2B2,0.3636169066340444,-0.0450442766566514,0.28585604919819296,-0.17175107310334858
SLC7A14,0.0,0.0,0.0,0.0
CLDN11,0.0,0.0,0.0,0.0
SLC25A39,0.383865812515549,0.08173331885388262,0.21603476613753045,-0.26198962403019976
MVP,0.16414267988377293,-0.11339878562725754,0.09543364936796343,-0.1928570875281404
NUB1,0.14096238901499294,0.03624512539729326,0.07040592246060592,-0.13496602632852545
PGM3,0.16863326720641728,0.09048530824850397,-0.057946963819189415,0.0353002653330496
RWDD2A,0.022866819857558656,0.1140842910552257,0.019543504106438674,-0.04798156330225645
CLK1,-0.0027572228362572576,0.12031142546723472,-0.12338233026627782,0.22215363250958714
POLR3B,0.062084394611507866,-0.1456425380725309,0.00012117282393905096,-0.044870327312788075
ANGEL1,0.06052487233138013,0.0820113917137096,-0.08689341313182891,-0.06906076293490426
RNF14,0.06123207572624369,0.10610636005193766,-0.09756181387226823,0.03221931237624087
DNASE1L1,-0.04479068230387466,-0.059608894969189696,-0.03163565176011543,-0.06785778219342427
DDX11,0.2368260635429815,0.0973228397837119,0.0413210678847592,-0.0921481757685706
HEBP1,0.09472866156739805,0.13925426319524814,-0.10782363602528408,0.14239566182871827
GPRC5A,-0.10670150200516812,0.37882044446108276,-0.29624299804773974,0.3062564289559221
MAMLD1,0.24899713393096257,-0.12371405672542461,0.19170008197744542,-0.24337860654489313
CD6,0.0,0.0,0.0,0.0
TACC3,0.1663599078084358,0.0023864873867960497,-0.0009148326213146046,-0.013456991267600426
UFL1,0.1218321986809661,0.07170324848281058,-0.08312047910305397,-0.04284888984380125
POLA2,0.1702789916795519,0.014723721495989812,0.09321470565154476,-0.045407466009807725
ZC3H3,-0.008155057629393437,0.04006245671928398,-0.06245289008583583,0.03524491121175884
CAPN1,0.1438361132809601,0.05475760417039669,-0.02033608255321259,-0.08449233829300773
ACP3,0.0,0.0,0.0,0.0
MDH1,0.1850586387110134,0.1874593105031377,-0.2158585944370357,0.14721203376026512
SLC30A9,0.20416124065716781,0.18784827227035267,0.010949982057516955,-0.007574878944075978
MTMR11,0.0,0.0,0.0,0.0
COX15,-0.0688195077776447,0.19289653825712716,-0.31005309767616107,0.11877952949934131
CCDC88C,0.06800559694162549,0.13280144960056295,0.013964551570173274,0.013924071752880173
YAF2,-0.024254867046992982,-0.11169587712430548,-0.06758907599234532,2.236889958244e-05
ZMYND11,0.09641306617224228,-0.11499791780794408,0.024194910836454125,-0.10514709331748841
WAS,0.0,0.0,0.0,0.0
DPEP1,-0.049882028419237244,0.3135691416280319,-0.28491869740061365,0.20325664845214858
