cell_id,population_label,group_order,pc1,pc2,pc3,pc4,pc5,knn_same_label_purity,knn_label_entropy,own_centroid_dist,nearest_other_centroid_dist,centroid_margin,S_refined_raw,S_refined
Low-2015-09-08-4-C12_S21_L000,PKH26_Low,1,23.16674973896723,18.68831111488224,18.93714246621556,21.23803170484256,28.512549690631392,0.3,0.6108643020548935,52.218341064924225,49.028285307529785,-3.1900557573944397,-0.9598894813147361,-0.7358447360374744
Low-2015-09-08-4-C8_S18_L000,PKH26_Low,1,-36.84499427279723,1.7543963662224429,1.0767352572356632,-11.44125813654739,-14.267155438503217,0.6,0.6730116670092565,39.369007650943466,39.14975688003399,-0.21925077090947553,-0.5037008122574729,-0.30660502258717315
Low-2015-09-08-4-C9_S19_L000,PKH26_Low,1,-50.41945550352517,-20.14787957131724,26.057375465351196,-12.448675734402189,-9.51880684656268,0.6,0.8979457248567797,60.58554229479414,64.37719559686215,3.7916533020680134,-0.7177590468924495,-0.5080179500197507
Low-2015-09-08-4-D11_S30_L000,PKH26_Low,1,-5.71840153138752,1.4903793128208156,27.916298398304463,2.7502591404043266,-5.233451712081036,0.5,0.6931471805599453,26.269837838521156,32.3398557831147,6.070017944593545,-0.48343660041092346,-0.287537901730611
Low-2015-09-08-4-D7_S27_L000,PKH26_Low,1,17.662657928305666,4.8260589397088856,18.4740928137134,-11.639865187322638,-13.118868750655382,0.8,0.5004024235381879,24.716569424817806,39.3690090282372,14.652439603419396,0.5427658753722255,0.6780425401454155
Low-2015-09-08-4-D8_S28_L000,PKH26_Low,1,0.2178891615958475,6.443241960937367,12.461335685645793,-19.33578697333442,-1.6732139166772055,0.9,0.3250829733914482,11.601615581250703,30.319718907560173,18.718103326309468,1.0932299954943439,1.1959884629895252
Low-2015-09-08-4-E10_S9_L000,PKH26_Low,1,21.700846272070915,13.870382365171112,19.74292492606268,2.076555698809346,-8.415592931957086,0.7,0.6108643020548935,30.179824503023585,37.1712734067849,6.991448903761313,-0.024602642949154013,0.1441908319732844
Low-2015-09-08-4-E11_S10_L000,PKH26_Low,1,-4.451173915156711,14.002643545426364,-15.045111868559648,-2.8807381106444114,-7.840449419906064,0.5,0.6931471805599453,24.829753468957108,17.992114800336022,-6.837638668621086,-0.8995711389283325,-0.6790896481585007
Low-2015-09-08-4-E12_S11_L000,PKH26_Low,1,-2.097154433011636,7.943467754094113,-13.649503406442465,-7.5753835457018575,-10.94429213319817,0.5,0.6931471805599453,22.18655540524621,21.842201924321394,-0.3443534809248163,-0.6902318052279324,-0.4821168566222044
Low-2015-09-08-4-E7_S6_L000,PKH26_Low,1,-15.516054945681566,16.565476002013543,-6.727191536009767,-2.3195530017880768,-10.318281630241374,0.4,0.6730116670092565,25.328256504551053,17.582002115023126,-7.746254389527927,-1.0498874043678181,-0.8205261087297411
Low-2015-09-08-4-E8_S7_L000,PKH26_Low,1,-15.742266633016069,2.825138294929591,4.300828378304911,-8.118481589459964,1.6575737445258456,0.6,0.6730116670092565,16.335207732365973,19.810827781961606,3.4756200495956335,-0.384580555974996,-0.19452169360295726
Low-2015-09-08-4-E9_S8_L000,PKH26_Low,1,7.2107332264861315,-4.961411714965648,13.052430569944292,-23.222659573355457,7.033381482590948,0.9,0.3250829733914482,21.953597583836068,39.67771979534693,17.724122211510863,1.0611846843355182,1.165836201190332
Low-2015-09-08-4-F11_S38_L000,PKH26_Low,1,-7.051774792553768,5.101052995250385,-8.45736801333085,-9.823471143091544,-8.497836437445262,0.6,0.6730116670092565,17.592907145292976,20.16101580636386,2.568108661070884,-0.41383813883294185,-0.22205090976728226
Low-2015-09-08-4-F7_S35_L000,PKH26_Low,1,-33.01090608684271,0.3115506252479803,1.5582928198152082,-11.8049847872107,-7.2200528630170435,0.6,0.6730116670092565,34.137855389364056,34.67592469080076,0.5380693014367068,-0.4792853007313057,-0.28363183653042123
Low-2015-09-08-4-F8_S36_L000,PKH26_Low,1,-13.785229468042644,1.2588747440593508,-3.306537433392045,-14.565579221299071,-2.674520577922149,0.6,0.6730116670092565,17.940460312935944,24.094531669033294,6.154071356097351,-0.2982290103945736,-0.11327129175161604
Low-2015-09-08-4-F9_S37_L000,PKH26_Low,1,-5.385027240900677,10.907688494978062,25.279252202020835,0.887699193376637,-10.804376897420736,0.5,0.6931471805599453,24.736836779996175,30.09043797386201,5.353601193865835,-0.506533415184025,-0.3092702919175674
Low-2015-09-08-4-G10_S48_L000,PKH26_Low,1,-50.95546150543299,-14.65500544090714,34.48097889690105,0.3895432543521708,-19.54824483984452,0.5,0.9433483923290391,65.00835172585582,66.4865210185524,1.4781692926965775,-1.0134129565273666,-0.7862063577117075
Low-2015-09-08-4-G11_S49_L000,PKH26_Low,1,-15.128453405591731,-1.4299414218165694,26.928983539277404,1.3559814820964038,-9.950150374041042,0.5,0.6931471805599453,29.98992119694287,34.82795831763482,4.838037120691947,-0.5231548689533114,-0.3249098475159121
Low-2015-09-08-4-G12_S50_L000,PKH26_Low,1,-6.696794483960893,-11.6334788119969,14.880588502154335,-9.186604011223924,-17.33458970608632,0.8,0.5004024235381879,26.044710125836712,36.99811817188804,10.953408046051326,0.42351147961220886,0.5658329958586131
Low-2015-09-08-4-G7_S45_L000,PKH26_Low,1,-13.672195070564117,3.926476240007557,3.0432007702383626,-16.574987246644813,-4.248874839189887,0.7,0.6108643020548935,15.830434201768314,25.58923128880343,9.758797087035115,0.06461488070147184,0.22813790669059403
Low-2015-09-08-4-G8_S46_L000,PKH26_Low,1,-40.02142530232948,3.96486803593222,-0.6184931670272855,5.000349350936786,3.349424706415595,0.1,0.3250829733914482,43.258751216273225,34.36063119438369,-8.898120021889532,-1.0111826313945584,-0.784107787129308
Low-2015-09-08-4-G9_S47_L000,PKH26_Low,1,-19.29661869025433,0.5148975629451988,26.35243703819185,-0.2747737667917006,-8.883228159621073,0.6,0.6730116670092565,30.697547209407677,34.883188835768664,4.185641626360987,-0.3616899174928596,-0.17298330001884718
