gene,log1p_mean_diff_PKH26_High_vs_G1
ALG3,-0.6247986995212624
ACTR8,-0.6250607444071059
RPL8,-0.6253234032831525
AMD1,-0.6255475354834124
GMNN,-0.6255774415297228
STK3,-0.6258831867827693
CNOT7,-0.6259849565102957
TMEM101,-0.6260143048337041
SNHG10,-0.6260449163102849
BCL9L,-0.6266022575109433
CRLF3,-0.6271510270130661
FRMD5,-0.6278477830106004
SIRT2,-0.6279290868830445
ARHGEF28,-0.6286341760913468
LIN7C,-0.6289706221253395
KIF27,-0.6290465807083082
CEP126,-0.6301283234890612
ARL6IP6,-0.6303289752286578
BLOC1S2,-0.6306257446624093
TTI1,-0.6306989584465661
ENSG00000236850,-0.6309971109454897
BRF2,-0.6311410897493522
CORO7,-0.6312478505266099
SLC27A5,-0.631614868534387
ENSG00000215527,-0.6316503141672811
TMEM205,-0.6316712961520046
ENSG00000069712,-0.6318443346615756
DOK1,-0.6320026633491528
NPM1P46,-0.6320847809337155
BAK1P1,-0.6323323749345734
C16ORF95,-0.6323794052228044
RPSAP12,-0.6324375770077111
GEMIN6,-0.6324879806707602
CNDP2,-0.6326527894461385
R3HDM2,-0.6328187562869179
LINC01273,-0.6328211537896089
GTF2H3,-0.6331573001437967
ZCCHC4,-0.6338760500269354
ACSF2,-0.6344905505476941
PSMD10,-0.6348831178479726
BUB3,-0.6357737321257533
FAM200B,-0.6359167482449131
DLD,-0.6362030196365716
RPS3AP6,-0.6362243010591069
MRPL30,-0.6367234419577685
RPS3P4,-0.6369014823201082
PDIA6,-0.6369809496877918
SRP72,-0.637203722088401
COX10-DT,-0.6372133847212675
RPS3AP26,-0.6373035315851769
FTO,-0.6374913342066433
KTN1-AS1,-0.6386473433646309
ELF4,-0.6388601593745347
KLHL8,-0.6389461496805752
FHIP1A,-0.6392961687048538
LSM10,-0.6393530612485021
MIPEP,-0.6399838656928296
CCT3,-0.6401535891726651
EEF1DP1,-0.6403117417530377
CCT2,-0.6404387935640008
ABHD3,-0.640570574432171
SNRPF,-0.6410045465937055
DHX15,-0.64125839613886
ZNF512,-0.6413618413699118
CFAP298,-0.6415267780633407
CCDC93,-0.6415748769385463
WSB2,-0.6418764024159889
FEZ2,-0.6421655644278994
TCOF1,-0.6422360794498532
CITED2,-0.6422958417660678
RPS13P2,-0.6424603755321234
PCNPP3,-0.6425056589438431
RPS7,-0.6425440792508477
COPS4,-0.6426948915659438
ZNF706,-0.643375951426826
EIF4A1P4,-0.6439771391104033
MRPL3P1,-0.6440747653892276
C1DP1,-0.6447755850921149
RPL22L1,-0.6448117047075368
RPS19P1,-0.6449354088763251
PLGRKT,-0.6452907146802895
SRPX,-0.6453379051109451
TWF2,-0.645345743345612
TMEM33,-0.6454081719209137
ATXN7L3B,-0.6467718551521928
RPL8P3,-0.6469844241424614
CLIC4,-0.6472550009061431
SLC17A9,-0.6477899302524625
ENSG00000148362,-0.6478447767775788
NOP14,-0.6478655889772921
SS18L2,-0.647902334337247
ENSG00000213560,-0.6487297726502921
TCP11L2,-0.6490249083792101
MRPL35,-0.6491664967269357
STRAP,-0.649245583286028
CYP11A1,-0.6494841276830635
SATB2,-0.6499882643342575
RPS24P8,-0.6500180483172016
EIF3H,-0.6503718010410351
CCDC107,-0.6507268078177721
CHCHD2,-0.651076847276526
NOPCHAP1,-0.6511709634433935
DUSP5,-0.6513181046384773
CHP1,-0.6514349394858012
VDAC2,-0.6517157135350793
RPS18P12,-0.6521717865119139
IL31RA,-0.6523954329237022
HSCB,-0.6527332886003928
SRRM1,-0.6531331134593441
PRELID1,-0.6538668973375961
PLD2,-0.6538711439316562
TUT4,-0.6549199643839065
ZNF584,-0.6551546868743648
NBEAL1,-0.6552511239833176
UCHL5,-0.6553082877780199
EEF1D,-0.6554601350799718
CHMP7,-0.6560539516032504
TAF6,-0.6560713865243691
ENSG00000270143,-0.6564575564812287
ANAPC15,-0.6565542761409773
NAP1L1,-0.6568133849684017
MARS1,-0.6571179339400439
AIP,-0.6571588613805419
UBAP2L,-0.6571977377119684
HMG20A,-0.6572225085838057
CCDC34,-0.6572980245301241
SMARCA4,-0.6573854889014927
LINC01426,-0.6580881874832448
ZNF516,-0.6582237058697039
ZRSR2,-0.6582942153786655
BICC1,-0.6583221612114458
CDK5RAP1,-0.6584421774454958
C3ORF52,-0.6584977702095882
MRTO4,-0.658623627562785
MDH1,-0.658700826547558
KIF15,-0.6587616395879208
TRMT1,-0.6588871125213744
VRK2,-0.6590251797210784
EIF3J,-0.6591040640764407
TOMM20P4,-0.6593096744607494
CALCOCO2,-0.6600385681970775
CACUL1,-0.6600648803781644
GM2A,-0.660380872921796
NAA50,-0.6612912478253459
PTK2,-0.6633423782564867
C2ORF49,-0.6633867920327599
TMEM68,-0.663415899533458
PSMD12,-0.6641800513509679
TP53I13,-0.664185858467153
SMCO4,-0.6650897352701837
UBXN8,-0.6652007600496563
ENSG00000270696,-0.6659155691702418
RPS3A,-0.6659549952564952
ACAD11,-0.6664573027762419
TADA1,-0.6664815633506591
GMPSP1,-0.6669069857850545
LRSAM1,-0.6671838420178924
PLOD3,-0.6672140170898029
HPS4,-0.667231412465238
UCHL3,-0.6672693030212598
DDX18,-0.6674792912467828
PNPLA8,-0.6674912941028652
SSR2,-0.6677339100759205
GOLGA2P5,-0.6679513831765965
MAP4K3-DT,-0.6680972177258852
ZNF550,-0.6680974311188506
RPP30,-0.6682769736495611
IRF3,-0.6684539395356337
ENSG00000138041,-0.6688071349774427
SPACA9,-0.668859827289912
MRPL2,-0.6693018204614729
RAB10,-0.6693563776327762
CCDC18-AS1,-0.6696026633043535
SGMS1,-0.6697642063320193
DYNC1LI1,-0.6700559170223008
CMTM6,-0.6703391663394109
CYRIB,-0.6705104469564898
RPS24,-0.6713326387317933
OGFRL1,-0.671340340516037
PRICKLE1,-0.671619616098505
AFF1,-0.6719066848759045
TMEM161B-DT,-0.6719262437334187
RPS13,-0.6731686222019198
KIF14,-0.6733650113613877
RPL26P19,-0.6734304304562944
APMAP,-0.6734708960550289
PLSCR1,-0.6736737639665691
DPH6,-0.6738568638700762
PPP1R15B,-0.6744630698214511
C9ORF85,-0.6745873847037083
ASNSD1,-0.6751998106096488
PPP3CA-DT,-0.6756703592444749
RPS24P19,-0.676019426276119
DLEU1,-0.6761352294993641
RRP1,-0.6764069243747762
RPL22P1,-0.6767760754627603
GPSM2,-0.6767934289877602
ARL3,-0.6768512365500521
ENSG00000238084,-0.6769031576690567
MOSPD3,-0.677001397916772
RPS6P25,-0.677436783603772
LINP1,-0.6775119335739138
RPL4P4,-0.6779104436460237
PAQR7,-0.6785911700692424
HLTF,-0.6788049141936474
LEPR,-0.6788852473965361
GRAMD1C,-0.6791537560288466
IMMP1L,-0.6792949352487563
POLR2J3,-0.6795866999087087
THAP3,-0.6797266969158743
TMEM231,-0.6802251779241586
SF3B1,-0.6805285491704334
ENSG00000242282,-0.6807718172814352
SOCS6,-0.68084743998857
PAIP2B,-0.6811081476627108
SERBP1,-0.6812547177556958
TBC1D4,-0.6814373596515597
LETM2,-0.6820118977449439
FHIP2A,-0.6821854151787823
TUBB2A,-0.6827141798581333
ZNF286B,-0.6827888035382617
FKBP7,-0.6830340358014138
SCMH1,-0.6835746940930707
REEP6,-0.6837184126624256
BCL7A,-0.6841450840565886
RPS7P10,-0.6847040375283591
RPS10,-0.6854967212867225
TOMM34,-0.6856952276804442
ENSG00000257511,-0.6857374132473175
KLF12,-0.6861327225627468
RPS27A,-0.6867490065624651
STXBP1,-0.6870880356825503
COA4,-0.6872423520803488
BAIAP2,-0.6874144837240608
ZNF875,-0.6874716973250659
BUD13,-0.6885094006234816
BET1,-0.6885351615369404
PTENP1,-0.6888109221752543
WDR36,-0.6888572217457654
KLF10,-0.6896183060550316
ENSG00000213315,-0.6897641131985739
DUSP22,-0.6900151226105513
UBQLN1,-0.6909837716620721
NEK2,-0.6915780432343968
PABPC1P4,-0.6916139281418372
AKR1A1,-0.6916462023164396
ENSG00000260539,-0.6922492301085317
GPATCH2L,-0.6925206963765196
ANKRD12,-0.6925488759032055
PIGU,-0.6931336013066691
TNFSF15,-0.6936068048907538
MRPS23,-0.6936325391901894
ATP5F1A,-0.6937840593294391
LRIG2,-0.6946730911577224
PNMA8A,-0.6947020464605822
PSMD14,-0.6947232722170229
GPX3,-0.6949131804053996
XAB2,-0.695291364800702
RPS5,-0.6954114407456844
PSMB7,-0.6956128148578076
NDEL1,-0.695613050102206
NF1,-0.6956933313645093
ATAD1,-0.6970357840076451
SWI5,-0.6971502191668415
DBF4B,-0.6981753750122386
ADCK2,-0.6984073585197812
NUDT7,-0.6986088742026522
FAM117B,-0.6986941764573329
PRELID3B,-0.6988218748140129
USP54,-0.6992132347658163
RNASEH2B,-0.6992359782093951
CEP70,-0.6992937597783002
NIT1,-0.699468731328428
RPS6,-0.6998724315026257
DDX47,-0.7001504771026732
MTHFD2,-0.7006128945086907
LINC00887,-0.7025325794527745
GRAMD1A,-0.7025658243342475
FOSL2,-0.7029714603140502
RPL3P7,-0.7029804456717659
HDAC9,-0.7032579155223504
LACTB2,-0.7035199617614166
PRAF2,-0.7041850189127687
PSMA2,-0.7046178117671689
ENSG00000232176,-0.7046344871458272
CENPE,-0.7055166445549228
RPL31P4,-0.7055596764246954
DUS2,-0.7058934531070917
RPL7P21,-0.7060646490759163
NUP160,-0.7063028256005319
UBE2I,-0.7070665238890927
SLC25A3,-0.7070890227035083
C6ORF52,-0.7072771553902185
RPL36AP37,-0.7080010992242514
GNAI1,-0.7081570022859924
GLRX3P2,-0.7081818443814965
NRP2,-0.7082062646730621
MEAK7,-0.7082896583823035
TYW1,-0.708566774119265
KLF6,-0.7096316211353182
AFDN,-0.7105816812360215
PEAR1,-0.7106036583008606
NUP35,-0.7107045650995563
PSMD7,-0.7108508575278938
EIF3FP3,-0.7110203088520484
TEX48,-0.7110217624801314
PHF19,-0.7110483336634585
BLTP3A,-0.7111232231854683
RPL23AP7,-0.7113670400465424
TK1,-0.71155939600769
ENSG00000117289,-0.7118559104456601
ELK4,-0.7121215261591294
CAP2,-0.7123370106767308
LYSMD1,-0.712712772844686
CENPM,-0.7130528348548288
CYC1,-0.7134082601193192
RPS19,-0.7136218102402152
ECSIT,-0.7138090119085196
CSKMT,-0.7138834147043874
ACAD9,-0.7139238322530774
SETDB1,-0.7144347864654329
PEG10,-0.7149492527937538
CEP57L1,-0.7149801059037493
SRP54,-0.7150619588120524
TMEM35B,-0.7152512846079282
CMIP,-0.7154087106939365
TPM4P3,-0.7155709581111833
ZNF326,-0.715716297625121
LSM12,-0.7159853511784755
VDAC1P1,-0.7161089492701977
NARS2,-0.7161684397827827
SCFD2,-0.7161713683398305
COQ8A,-0.7162396747541758
ZNF317,-0.7163011409419473
CCDC112,-0.7164973928007249
METTL2B,-0.7167635137064774
CCR5AS,-0.7169248547241356
ERMARD,-0.7174137781232357
CCDC124,-0.7178917849402833
SNHG5,-0.7185095537709496
BAK1,-0.7188165605608792
ENSG00000257674,-0.7188201108882841
OR7E38P,-0.7190261325903683
RMND5A,-0.7190626970306397
SCD,-0.7193429099988862
AP1G2,-0.7196651070097699
EGFL7,-0.7207062010795826
LINC00324,-0.7208661119550671
EEF1E1,-0.7209159319776322
CLIC4P3,-0.7210050244117796
MYL6B,-0.7212354823695057
TAF11,-0.7214965062364251
HMCES,-0.7219426651628051
LANCL1,-0.722378132841716
CCDC138,-0.7225840646146834
PDRG1,-0.7227872880166442
GACAT2,-0.7228199853700801
CHCHD6,-0.7230076314716529
PRRC1,-0.7231310288545498
GTF3C5,-0.7232003842128294
MICOS10,-0.7232699394099358
BDH1,-0.7237763184175305
HMGB1P6,-0.7239624148417518
MRPS24,-0.7240689805042426
ATP6V1B2,-0.7242547448981518
NIPAL3,-0.7247972535686
PINX1,-0.7255635275881124
PRPF38B,-0.7256661451654498
PDAP1,-0.7259054930634434
UQCC6,-0.7260523157002015
MTPAP,-0.7260842473649922
WASF1,-0.7263353345120764
TMX1,-0.7264406461775721
TMEM260,-0.7265481249525614
B4GALT3,-0.7266774951433881
RBKS,-0.7268067236071416
ZFAND2A,-0.7269482323580596
TLCD4,-0.7274036208837444
FAM221A,-0.7274712941944596
ESF1,-0.7278466564803305
MRPL32,-0.7282066930607418
CHAC1,-0.7287034461326074
OPA1,-0.7291394157684059
MCEE,-0.7292996287679325
SLC35A4,-0.729599362466335
EIF1,-0.7299013969735348
CMC1,-0.7299882134076965
EML6,-0.7300482651679118
NADK,-0.7302938259902031
PLEKHA1,-0.7309517694083153
P3H1,-0.7312179794273659
MAD2L1P1,-0.7313277807791148
UQCRC2,-0.731884101282982
SMG8,-0.7327122319703538
PHTF2,-0.7327950947795785
DSTYK,-0.7333573097013335
EIF4G1,-0.7335848623300985
HMGB1,-0.7339643856787195
NEMP2,-0.7340352084574993
FKBP4,-0.7343503585189883
BBIP1,-0.7350988441503485
ADAMTSL1,-0.7352018264000344
MZT2B,-0.7359743584059872
TFPI,-0.7361966227026278
ARRB2,-0.7364095660885525
MSH6,-0.73661803404385
UQCRH,-0.7367187618963893
ZFP62,-0.7372928184133388
FHL2,-0.7377585221782064
UBE2D3P2,-0.737981479043603
CD22,-0.7382569373541459
PITPNC1,-0.7382688344224162
RHBDD1,-0.7390632149417417
RPS3AP21,-0.7392717449947921
EXOC5,-0.7397437317667137
HDAC2,-0.7407093553050554
IVNS1ABP,-0.7412515668628186
TRIP6,-0.741348045526762
BOLA3,-0.7414595102485895
LRBA,-0.741898150634293
TAF12,-0.7420483400178408
GTPBP10,-0.7425027697016746
RPTOR,-0.742550017164131
UQCC2,-0.7426883518757497
MED18,-0.7427233627441047
CCDC174,-0.7430759950032946
UTP4,-0.7436756746570536
GLO1,-0.7442722812281977
LCORL,-0.7450382222824024
BUB1B,-0.7455273973603622
LLPH,-0.7460905806818192
ELL2,-0.7463316889936427
CLN3,-0.7465665129962342
EEA1,-0.7468248284210874
CDCP1,-0.7470927837600483
DDX27,-0.747209485123709
RPLP0P9,-0.747384814508993
CASC3,-0.7474296931022839
ANKHD1,-0.7474780716179917
SAFB,-0.7475845782328294
RPUSD3,-0.7476297731156718
ORC6,-0.7477901117008112
AIMP2,-0.7483031791481047
FBXO28,-0.7483378476170401
UBE2D3,-0.7486610542759617
NUP155,-0.7489847948846626
DOCK4,-0.7490902193615647
OSBPL3,-0.7492231823543916
RPS15A,-0.7492795661035645
PLEKHJ1,-0.7494190044478759
TCTN3,-0.7496902675778574
RUBCN,-0.7498558087422691
ATP6V0A1,-0.7499128809732465
SIPA1L3,-0.7501478012302878
CHCHD10,-0.750772174965926
EIF2B2,-0.7511393953780257
SBF2-AS1,-0.7511569637277995
C4ORF46,-0.7514857298959007
ETF1,-0.7515550895172529
IFIT5,-0.7516211399781028
TSC1,-0.7518079002979765
DSG2,-0.753163301889515
ABCB9,-0.7533469415461185
NUDT2,-0.7536461633350817
AIMP1,-0.7538954595145637
PDCD10,-0.7544096026794729
RPS27AP16,-0.75524315045927
PEAK1,-0.7554130964835304
CBX3,-0.7555612843941892
MFSD14A,-0.7556861540244677
MMADHC,-0.7561003333769731
ENSG00000180015,-0.756127563425602
AASDHPPT,-0.7562496894584769
CBX1,-0.7563023765536774
SFT2D1,-0.7572310972326832
CEP290,-0.7573121830283902
CHEK2,-0.7580788817500332
IPO4,-0.758325612595821
ACTN1,-0.7584219309420925
LRRC49,-0.7586658351026299
FBXO36,-0.7595877106250791
DEDD2,-0.7596184619362307
MTPN,-0.760164273688261
USP15,-0.7601995980479299
RAB29,-0.7603824624459969
OIP5-AS1,-0.7609715925248586
SNX5,-0.7610507479640711
RNASEH2A,-0.761125380911643
CDC42P6,-0.7612483776357637
ZNF114,-0.7615842998613576
KHDC1,-0.7620048745140224
CFAP36,-0.7625558063863545
CWC27,-0.7626792736071284
CLDND1,-0.7626884403611003
SNX10,-0.7628488291866657
ZBTB43,-0.7630450376873155
TRMT10A,-0.7631294922904094
ENSG00000236792,-0.7631933293525112
TPD52L2,-0.763845543730107
SUCLG2P2,-0.7640632291561693
ENSG00000236814,-0.764169364741524
LINC02609,-0.7645702001292904
PTPN11,-0.764769447973678
NRAS,-0.7651340110873988
NMT1,-0.7655338708143149
TUBB6,-0.7660457049806428
PEA15,-0.7660489559275678
ACO2,-0.7662409758013988
OSER1,-0.7665935228689476
CCSER2,-0.7666728878060525
KLC4,-0.7668038267467587
UBA6,-0.7669334104122769
SNHG29,-0.7671548756631577
NFAT5,-0.7672229966091042
KLHDC2,-0.767365499380229
HEBP1,-0.7677832182016253
PIP4P2,-0.7684689092140677
PA2G4P5,-0.7688874296372652
KLHDC4,-0.7690802977878917
DOLPP1,-0.7690996682043194
TMEM243,-0.7692640854293419
PHLPP1,-0.7692931359318722
TRABD,-0.7694996008522694
PAWR,-0.7695037236155411
SSB,-0.7701465886247867
HAUS1,-0.7702822203561093
EEF1B2P6,-0.7713155359375086
EXT2,-0.771479150845114
VKORC1,-0.772171248869419
IARS2,-0.7724748663730883
FABP5,-0.7734598356184101
SNRNP40,-0.7736096724746564
PTGR1,-0.7740928771890858
NFATC2,-0.7743839149092513
YEATS2,-0.7750846488274175
DBF4,-0.7761783704689709
TAOK3,-0.776269552760307
SNRPB2,-0.776634625561873
EIF4A3,-0.7768386099182449
RMND1,-0.7770390925702517
UBE2D3P1,-0.7772641722023863
VAMP4,-0.7774986566361222
LYRM7,-0.7782574621108003
TSG101,-0.7782905672818057
GLRX3,-0.7783186002429576
PXN-AS1,-0.7783199036660553
RPS21,-0.7784676193377003
AUNIP,-0.7786247466347423
RPL12P4,-0.7787789782909025
VXN,-0.779205996637635
OAZ2,-0.7798274333158846
FUCA2,-0.7801828486598517
SNRPE,-0.7802755740013638
CYP51A1P2,-0.7809616869375652
KLHL28,-0.7812929225324148
CBX3P9,-0.7815706962968507
MVD,-0.7816193461422332
MIIP,-0.7833172982869359
RAD21,-0.7834777040136025
SEC11A,-0.7835573967686935
OMA1,-0.7835729766423066
RPS27AP5,-0.7838368711046408
IARS1,-0.7843817082033917
RPL27,-0.7851027208080232
EIF3C,-0.785174259361048
LCOR,-0.7854817382381922
PDK3,-0.7859102316457218
ENSG00000255729,-0.7863921086196974
CPNE3,-0.7867315435914382
WHAMM,-0.7869873015753261
CEP43,-0.787084542756153
COIL,-0.7871538834994207
PER1,-0.7879220650698892
POLB,-0.7879731038767004
TSC22D3,-0.7882240460945336
TFB2M,-0.7883745988522926
SLC19A2,-0.7887728195811532
HMGB1P5,-0.7894830715640317
ENSG00000248795,-0.7896595403893785
GNAI3,-0.7898742341813243
CDC37,-0.7900877929424621
HSPBP1,-0.790376730422991
AURKB,-0.7904721596493189
EIF3E,-0.7909554154310641
VPS37A,-0.7915432076662545
FMC1,-0.7916038024340362
RNF14,-0.7919601398821166
NNT,-0.7921600103398192
MYNN,-0.7924498091100902
ENSG00000234147,-0.7925440611113745
MRE11,-0.7926303025079179
ZNF674-AS1,-0.7926354276986858
PITPNB,-0.7929016786061187
OLA1,-0.7933337414599198
SLC29A1,-0.7941867735459165
DPH7,-0.7941930771264436
ENSG00000108270,-0.7949698711021975
AFG1L,-0.7958034327731721
BCL10,-0.7959616895767097
PHYKPL,-0.7967094620193103
FOXRED1,-0.796747539146353
SIRT6,-0.7972034939583703
WASH7P,-0.7985239209700195
TCEA1P2,-0.798826733057167
PRKAG1,-0.7988670256344839
SCML1,-0.7989383142496105
MADD,-0.7991137711483669
LZIC,-0.7991199473188282
CKAP5,-0.7992682887681313
NUDT21,-0.7997784035281583
RHOF,-0.7998092983575217
C10ORF95-AS1,-0.8002662805755196
EED,-0.8006366291461946
MRPL52,-0.8011303850160081
SNRPEP4,-0.8013305155320682
FER,-0.801442010956027
RNF138P1,-0.8014937448735021
CSE1L,-0.8018572554519334
MT-ND4L,-0.8020759972796121
EIF4BP6,-0.8021246265895143
ENSG00000185068,-0.8021419499203515
COQ3,-0.8030893305732967
ENSG00000152726,-0.803194266522941
TTC5,-0.8034415487722035
ECHS1,-0.8034454592261433
MRPS14,-0.8036867456207193
CLCN4,-0.8040579653322377
DPY30,-0.8041777016129368
COX7A2L,-0.8043368315181683
MFF,-0.8044323198576806
PDCD2L,-0.8049811175106035
CEP15,-0.8049870061659896
XRCC6,-0.8056529066569134
IRF2BP2,-0.8061025929494383
ATP1B3,-0.8063196494374729
RAB18,-0.806952017802828
RAB1A,-0.8070115645151388
NDUFA7,-0.8072385707093974
CCDC43,-0.8073185421964562
PTPN11BP,-0.8073779996403186
EXTL2,-0.8080200238874726
PSME3IP1,-0.8081314164435787
CDK6,-0.8081660669305766
COG5,-0.8082121621232479
UBE4A,-0.808822089302953
MT-TP,-0.8088865563589108
C11ORF54,-0.8094062041153065
CYB5R3,-0.8094173273830596
DNAAF9,-0.8104173532099128
RPL12,-0.8109440254709384
ACTR6,-0.8123585798804567
MET,-0.8125001009743176
ENSG00000262477,-0.8126556887387801
PMS2P1,-0.8128631987362532
ZNF761,-0.8133895811230578
TARS1,-0.8135617389644629
EIF4BP7,-0.814459018351048
TAMM41,-0.8148477003280261
NR2C2AP,-0.8151845040082346
VEPH1,-0.8158657225122921
SPTLC1,-0.8159453432144326
RPL39,-0.8161668599552758
ZPR1,-0.817413915749853
TRUB2,-0.8178643814823725
ENSG00000264112,-0.8183172325533918
NUDC,-0.8184194413858981
MRPS18C,-0.818702564731383
MARCHF7,-0.8193041076526404
DNAJC11,-0.8195427286106616
C10ORF55,-0.8197277310734676
DPP3,-0.8197426179646096
CEP55,-0.8198176620229052
NIP7,-0.8201021756076132
EIF4BP3,-0.820553438331163
MAN2C1,-0.8208240795509576
CDK17,-0.8209386288203391
WDFY3,-0.8217022914088978
NANS,-0.8225843629426262
ENSG00000249061,-0.8229231620484768
CIT,-0.8230963166260383
PHC3,-0.8232949496530846
DPH3,-0.8244723636476134
ZCRB1,-0.8244874328282856
SETP14,-0.8249117812192982
KAT5,-0.825141061366987
MRRF,-0.8255325997027525
CACYBPP2,-0.825719055567399
NUDT1,-0.8257669167060819
PPP2R5D,-0.8257778928784187
ENSG00000258808,-0.8259051075609393
IQGAP3,-0.825919341276522
BUD31,-0.8262609140461583
C12ORF75,-0.8262859874553805
TINAGL1,-0.8265249745800191
LSM12P1,-0.8281166805588303
POFUT1,-0.8281496723624646
UQCC5,-0.8286406455412905
CUL7,-0.8290334688222163
CIAO2A,-0.8294840037740006
SEPTIN10P1,-0.829647690977536
HAX1,-0.8312860232677917
LAMB1,-0.8315102366339535
C18ORF21,-0.8318683234146964
NAV2,-0.8327758377860495
NXF1,-0.8328945842756008
RPL3,-0.8333731036047327
FMNL2,-0.8337069560456913
NUF2,-0.8338772048787586
POLR1E,-0.8339450804105686
RPEL1,-0.8349472607779923
GPN3,-0.8351933761039256
ENSG00000112096,-0.8352345095353448
TOX4,-0.8353720861952105
TMED9,-0.8353926264404974
HNRNPA1L3,-0.8364798260180661
RPLP0,-0.8366302125836489
EDN1,-0.8372771162141297
TRAF3IP2,-0.8372991354628638
ENSG00000224287,-0.8374514337241683
CRYL1,-0.837633052432418
ASB1,-0.8378154053881572
C1QBP,-0.8378813584677598
NSFL1C,-0.8379897674900465
C6ORF141,-0.8380395631865936
YIF1B,-0.8391024069272883
GCDH,-0.8391263379545435
TMEM170A,-0.8396544562813211
ST7L,-0.8398714408380639
COTL1,-0.839920308413916
NBPF3,-0.8407252609627509
CRKL,-0.840733835110183
NAA15,-0.8415861526593371
PTER,-0.8420677308727911
LDAF1,-0.8433694495624202
PRPSAP2,-0.8437902187421837
FBXO27,-0.8442873838843207
LINC00632,-0.8446452079554689
TMEM256,-0.8449217110811569
RPA3,-0.8451581419046228
RBM28,-0.8452014950883799
NOL7,-0.8458762275929352
HPS3,-0.8462176268086492
ENSG00000215835,-0.8465037422173631
EIF4EP2,-0.8485922092488987
KIF2A,-0.8488446530743203
CSRNP1,-0.8494342076067489
APBB2,-0.8494905048339492
IDH2,-0.8495552778047389
NUP107,-0.8496174488020691
SAMD8,-0.8499177273939054
MYO1E,-0.849967392625555
CNN2,-0.8502063327954774
WDR45B,-0.8502848552775215
OSER1-DT,-0.8506613632196989
AGO2,-0.8507749333367923
CAB39L,-0.8509394670395378
DEPDC1B,-0.851389785611676
AKTIPP2,-0.8521900727852904
RPLP0P6,-0.8521927566805987
RFESD,-0.8526304416783773
HNRNPKP4,-0.8527478817948297
ABCA1,-0.8531307417953409
BRAT1,-0.8532130473825683
ZNF891,-0.8535794267015954
TRABD2A,-0.8544544465169163
EMC2,-0.8545504015519376
MAIP1,-0.854644658487818
CHMP4C,-0.8548806904820223
LIAS,-0.8551651667005304
TTC33,-0.8556829638312278
BCL6,-0.8558507331499078
ATP6V1A,-0.8559351728651294
SGCE,-0.8560707202045261
WDR18,-0.8584915220500604
CHORDC1P4,-0.8588095859382296
UBAP1,-0.8598760563980452
PP1P,-0.8606473179106358
LIN7B,-0.86098118006474
SENP7,-0.861675616534918
TYSND1,-0.8617399519399269
SORD2P,-0.8626370130012613
UBE2J2,-0.8628798380731395
PLAAT3,-0.8638360696929968
AARSD1,-0.8645208799195248
NEIL2,-0.8649074981779967
CIB1,-0.8649697239951348
RIDA,-0.8655311570764197
TPD52L1,-0.8667256634352215
METTL8,-0.867014966450284
KATNA1,-0.8678451703842318
SNX17,-0.8678575908953818
GABARAPL1,-0.867908787750107
MED8,-0.8682116864120242
CHRNB1,-0.8684243275911263
CNKSR3,-0.8687319672991758
UBA5,-0.8688582064961021
MEMO1P1,-0.8688880151558109
ZNF468,-0.8690516914631806
CAMK2G,-0.8690630066269676
ATG4A,-0.8691478059722192
BLOC1S5,-0.8691685114250269
SERPINB1,-0.8693597986274395
SLC38A1,-0.8700369432182038
TMA16,-0.8707248373051752
SPG11,-0.8710958967520743
PARD6B,-0.8713463448933785
RBM42,-0.8713673724318509
